Title	Date	sw_5	sw_10	sw_15	sw_35	sw_75	st_5	st_10	st_15	st_35	st_75
()	(dd/mm/yyyy)	(mm)	(mm)	(mm)	(mm)	(mm)	(°C)	(°C)	(°C)	(°C)	(°C)
P	22/05/2009	0.164232292	0.19831875	0.225420313	0.290584375	0.271477083	19.49739583	18.66354167	17.82604167	16.21197917	14.921875
P	23/05/2009	0.157311979	0.187830729	0.21630625	0.288234375	0.271370833	20.509375	19.50989583	18.4796875	16.653125	15.3203125
P	24/05/2009	0.149278646	0.178711458	0.208319792	0.285266667	0.271007292	20.70729167	19.88958333	19.01458333	17.22760417	15.809375
P	25/05/2009	0.138939583	0.167875	0.197559375	0.279289063	0.269845313	19.18020833	18.78020833	18.42864583	17.29322917	16.08645833
P	26/05/2009	0.184023438	0.197403125	0.219580729	0.292692708	0.281164583	16.946875	16.96197917	17.24166667	16.92083333	16.05833333
P	27/05/2009	0.282256771	0.288319792	0.305696875	0.325252083	0.303784375	16.09114583	15.99166667	16.27708333	16.3140625	15.80520833
P	28/05/2009	0.257622917	0.271822396	0.283644271	0.313539583	0.293541667	15.87760417	15.59010417	15.70052083	15.75208333	15.39270833
P	29/05/2009	0.241041146	0.262481771	0.273629688	0.309609896	0.287933333	17.79322917	17.03125	16.5484375	15.81197917	15.2390625
P	30/05/2009	0.216953125	0.248107813	0.264348958	0.307553125	0.285161979	18.48645833	17.75729167	17.27083333	16.29375	15.4734375
P	31/05/2009	0.191919792	0.227703646	0.251051042	0.304111458	0.282971875	17.47864583	16.93958333	16.81302083	16.34947917	15.646875
P	1/6/2009	0.281147396	0.282610417	0.288786979	0.310172917	0.283240104	18.59583333	18.003125	17.603125	16.6234375	15.75833333
P	2/6/2009	0.286440625	0.289311458	0.296053646	0.313477604	0.285173438	17.63541667	17.3515625	17.32916667	16.76822917	15.9703125
P	3/6/2009	0.2610875	0.2761375	0.285384375	0.311986979	0.284875521	17.68333333	17.17760417	17.0078125	16.5390625	15.9265625
P	4/6/2009	0.233686979	0.259926042	0.272495833	0.308077604	0.282954167	17.82239583	17.31354167	17.08541667	16.5375	15.89635417
P	5/6/2009	0.212796354	0.245455208	0.263075521	0.305080729	0.281322396	18.509375	17.83020833	17.43177083	16.67916667	15.965625
P	6/6/2009	0.253305208	0.266358854	0.278448958	0.310753646	0.284269271	17.23072917	17.06822917	17.21614583	16.85677083	16.13958333
P	7/6/2009	0.280885938	0.2860125	0.294596875	0.314408333	0.286373958	19.28958333	18.43072917	17.82395833	16.82760417	16.10520833
P	8/6/2009	0.296811979	0.30029375	0.315076563	0.330053125	0.298779167	18.23854167	18.02135417	18.059375	17.4	16.49166667
P	9/6/2009	0.266834896	0.278442188	0.290209375	0.320123958	0.294948438	16.7375	16.59479167	16.8453125	16.88125	16.4
P	10/6/2009	0.255345833	0.271367188	0.280903646	0.314897917	0.290057292	17.30520833	16.83697917	16.7765625	16.56510417	16.13958333
P	11/6/2009	0.243808854	0.26448125	0.275470833	0.31240625	0.287343229	18.15260417	17.596875	17.35520833	16.76145833	16.1546875
P	12/6/2009	0.240442188	0.256639063	0.269028125	0.310211979	0.285566667	17.77604167	17.45052083	17.41197917	16.9359375	16.30052083
P	13/06/2009	0.278714583	0.276440625	0.272989063	0.30831875	0.283870833	17.78645833	17.29583333	17.184375	16.82552083	16.2953125
P	14/06/2009	0.259028125	0.269619792	0.270463021	0.307102604	0.282776042	18.1484375	17.61927083	17.44166667	16.90833333	16.32447917
P	15/06/2009	0.243329688	0.260426563	0.266821354	0.306476042	0.282238021	18.35885417	17.89479167	17.74375	17.15208333	16.4734375
P	16/06/2009	0.235226563	0.254160938	0.2647625	0.306570833	0.282133854	19.15416667	18.5484375	18.2171875	17.41145833	16.6546875
P	17/06/2009	0.229478125	0.249831771	0.262615104	0.306520313	0.2821125	20.79739583	19.73020833	18.95989583	17.75260417	16.88645833
P	18/06/2009	0.286681771	0.289600521	0.297835417	0.319029167	0.284364583	21.9140625	20.98489583	20.22395833	18.64739583	17.4484375
P	19/06/2009	0.300603125	0.303934375	0.312826042	0.330372917	0.293949479	22.390625	21.70729167	21.11197917	19.46354167	18.10208333
P	20/06/2009	0.284122396	0.295382292	0.302821354	0.327638021	0.296216146	22.1515625	21.36458333	20.828125	19.59375	18.47708333
P	21/06/2009	0.306398438	0.311276563	0.316311979	0.334345313	0.299814583	22.83333333	22.01197917	21.409375	19.99895833	18.77395833
P	22/06/2009	0.284309375	0.298913021	0.304686979	0.331160417	0.300777604	24.2390625	23.16510417	22.25572917	20.49583333	19.16666667
P	23/06/2009	0.283539583	0.299058854	0.307995833	0.337861458	0.307098611	24.7375	23.98072917	23.29635417	21.3875	19.58055556
P	24/06/2009	0.297657813	0.307168229	0.316509375	0.340624479	0.312159722	23.5046875	22.85729167	22.534375	21.4375	19.94722222
P	25/06/2009	0.275805208	0.294011458	0.301403125	0.333954167	0.304599306	24.64479167	23.725	23.0203125	21.50572917	20
P	26/06/2009	0.251317188	0.277286979	0.290353646	0.330795833	0.302424479	23.62083333	23.18229167	22.95208333	21.77604167	20.51614583
P	27/06/2009	0.235946354	0.263924479	0.281396354	0.327026563	0.299929688	23.16666667	22.696875	22.50625	21.57760417	20.5234375
P	28/06/2009	0.212645313	0.243207813	0.266045833	0.321273438	0.295057639	21.553125	21.36510417	21.559375	21.17760417	20.11597222
P	29/06/2009	0.191464583	0.222285417	0.247231771	0.313145313	0.290054167	21.04375	20.68177083	20.78072917	20.57239583	19.74652778
P	30/06/2009	0.176813542	0.205909375	0.232053125	0.305920833	0.285368056	20.73385417	20.42864583	20.5328125	20.278125	19.45972222
P	1/7/2009	0.169051563	0.195951563	0.222579688	0.29961875	0.283511979	20.5734375	20.23697917	20.22083333	19.95260417	19.48385417
P	2/7/2009	0.163460417	0.188363021	0.215226563	0.293511458	0.280285938	20.84479167	20.34479167	20.25052083	19.8375	19.32291667
P	3/7/2009	0.157656771	0.182089583	0.209619792	0.288771875	0.277929688	20.32239583	20.04375	20.16354167	19.82708333	19.28229167
P	4/7/2009	0.256244792	0.223198438	0.2188125	0.287642188	0.276923438	19.225	19.17239583	19.5421875	19.56354167	19.14947917
P	5/7/2009	0.256819792	0.231527083	0.2209625	0.285701042	0.275148438	20.00208333	19.428125	19.3265625	19.11822917	18.83020833
