ApsimVersion = 7.6
Title = PFnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     08/06/2013         3259.0         2135.3          376.5
     09/06/2013         3429.0         2167.5          369.9
     10/06/2013         3529.7         2184.0          361.2
     11/06/2013         3682.5         2213.4          349.9
     12/06/2013         3852.3         2248.5          338.2
     13/06/2013         4053.7         2293.7          326.6
     14/06/2013         4249.6         2340.2          314.5
     15/06/2013         4504.1         2406.7          305.1
     16/06/2013         4539.1         2405.1          295.4
     17/06/2013         4639.6         2425.8          286.8
     18/06/2013         4881.6         2496.3          280.7
     19/06/2013         4973.8         2514.4          291.3
     20/06/2013         5061.5         2537.7          304.0
     21/06/2013         5146.9         2560.6          317.2
     22/06/2013         5227.5         2582.0          331.2
     23/06/2013         5285.5         2594.6          345.1
     24/06/2013         5362.4         2615.7          360.4
     25/06/2013         5426.0         2631.4          373.6
     26/06/2013         5478.5         2642.3          381.5
     27/06/2013         5555.6         2661.0          392.1
     28/06/2013         5641.4         2686.4          408.2
     29/06/2013         5714.7         2706.6          426.5
     30/06/2013         5816.9         2739.5          446.0
     01/07/2013         5906.2         2766.9          464.6
     02/07/2013         6005.3         2798.9          485.5
     03/07/2013         6104.0         2830.5          507.3
     04/07/2013         6195.0         2858.9          530.0
     05/07/2013         6284.1         2887.2          553.3
     06/07/2013         6371.9         2914.5          577.5
     07/07/2013         6460.1         2942.2          602.6
     08/07/2013         6545.4         2969.0          628.6
     09/07/2013         6624.4         2993.4          653.9
     10/07/2013         6687.1         3011.1          681.8
     11/07/2013         6755.9         3031.8          709.4
     12/07/2013         6848.1         3062.3          739.0
     13/07/2013         6936.1         3091.2          769.6
     14/07/2013         7020.7         3118.9          801.1
     15/07/2013         7072.4         3132.8          833.5
     16/07/2013         7154.2         3159.8          866.9
     17/07/2013         7226.5         3183.0          901.3
     18/07/2013         7291.8         3203.6          936.6
     19/07/2013         7357.8         3224.8          971.7
     20/07/2013         7425.8         3247.1         1008.9
     21/07/2013         7489.6         3267.8         1047.0
     22/07/2013         7565.1         3293.6         1086.1
     23/07/2013         7628.7         3314.6         1126.2
     24/07/2013         7712.3         3344.6         1156.0
     25/07/2013         7787.6         3371.1         1197.9
     26/07/2013         7865.4         3399.9         1240.4
     27/07/2013         7931.7         3422.7         1283.8
     28/07/2013         7997.0         3445.9         1328.0
     29/07/2013         8056.3         3472.8         1371.0
     30/07/2013         8106.5         3493.7         1412.8
     31/07/2013         8142.9         3508.8         1453.7
     01/08/2013         8109.8         3490.1         1492.0
     02/08/2013         8177.5         3509.9         1519.4
     03/08/2013         8228.5         3526.1         1564.7
     04/08/2013         8261.2         3535.2         1611.6
     05/08/2013         8303.7         3549.8         1659.8
     06/08/2013         8371.1         3557.8         1680.2
     07/08/2013         8414.6         3556.9         1708.0
     08/08/2013         8484.8         3552.1         1720.3
     09/08/2013         8566.0         3551.5         1731.8
     10/08/2013         8643.2         3550.2         1743.9
     11/08/2013         8719.0         3545.8         1756.8
     12/08/2013         8801.0         3543.1         1769.1
     13/08/2013         8792.1         3568.0         1875.2
     14/08/2013         8793.1         3589.1         1987.0
     15/08/2013         8802.7         3614.5         2090.1
     16/08/2013         8817.1         3641.1         2183.7
     17/08/2013         8826.0         3661.0         2269.2
     18/08/2013         8846.6         3683.2         2348.4
     19/08/2013         8864.8         3699.8         2423.4
     20/08/2013         8882.2         3713.5         2495.8
     21/08/2013         8905.5         3721.0         2555.3
     22/08/2013         8969.7         3716.7         2571.9
     23/08/2013         9028.8         3708.1         2587.3
     24/08/2013         9086.9         3699.2         2603.4
     25/08/2013         9154.2         3688.8         2616.6
     26/08/2013         9210.8         3674.1         2630.1
     27/08/2013         9272.8         3659.3         2643.6
     28/08/2013         9330.8         3642.5         2657.4
     29/08/2013         9385.2         3624.3         2671.3
     30/08/2013         9442.1         3606.8         2685.5
     31/08/2013         9502.5         3591.1         2699.7
     01/09/2013         9567.0         3577.0         2714.1
     02/09/2013         9642.0         3567.6         2727.2
     03/09/2013         9719.9         3565.3         2739.6
     04/09/2013         9792.3         3562.4         2751.5
     05/09/2013         9853.4         3546.7         2766.2
     06/09/2013         9911.0         3530.1         2780.7
     07/09/2013         9971.3         3514.5         2795.4
     08/09/2013        10001.6         3487.2         2809.9
     09/09/2013        10042.7         3464.8         2824.3
     10/09/2013        10055.1         3429.6         2839.0
     11/09/2013        10050.4         3410.6         2881.3
     12/09/2013        10035.0         3389.2         2932.4
     13/09/2013        10063.1         3368.0         2944.6
     14/09/2013        10111.3         3363.7         2953.7
     15/09/2013        10158.1         3357.3         2963.4
     16/09/2013        10172.2         3336.9         2974.7
     17/09/2013        10217.8         3334.2         2983.2
     18/09/2013         9623.5         3319.2         3569.3
     19/09/2013         9188.7         3317.6         4041.9
     20/09/2013         8823.7         3315.1         4445.1
     21/09/2013         8552.2         3330.0         4790.7
     22/09/2013         8323.2         3341.0         5079.1
     23/09/2013         8136.3         3347.0         5322.6
     24/09/2013         8141.2         3346.3         5375.3
     25/09/2013         8151.1         3337.6         5410.2
     26/09/2013         8193.2         3324.7         5421.2
     27/09/2013         8248.9         3310.1         5434.5
     28/09/2013         8306.1         3296.0         5448.0
     29/09/2013         8061.2         3296.5         5727.7
     30/09/2013         8096.0         3289.2         5731.2
     01/10/2013         8140.4         3276.6         5742.1
     02/10/2013         8193.3         3260.2         5755.6
     03/10/2013         8245.0         3244.6         5768.7
     04/10/2013         7994.4         3248.3         6086.4
     05/10/2013         7730.9         3229.4         6345.2
     06/10/2013         7583.1         3248.3         6555.0
     07/10/2013         7419.0         3256.0         6746.4
     08/10/2013         7301.4         3257.7         6908.4
     09/10/2013         7221.9         3266.3         7049.2
     10/10/2013          916.3         3249.5         7058.7
     11/10/2013          944.6         3232.5         7067.8
     12/10/2013          938.0         3214.1         1402.9
     13/10/2013          953.1         3204.0         1386.8
     14/10/2013          949.6         3197.3         1383.4
     15/10/2013          950.5         3188.7         1370.4
     16/10/2013          946.7         3179.6         1362.1
     17/10/2013          949.4         3177.9         1356.1
     18/10/2013          958.3         3171.4         1345.6
     19/10/2013          963.6         3169.4         1339.6
     20/10/2013          961.6         3166.7         1332.6
     21/10/2013          958.8         3158.9         1324.9
     22/10/2013          958.8         3158.9         1321.5
     23/10/2013          958.9         3158.9         1319.3
     24/10/2013          958.9         3158.9         1318.8
     25/10/2013          958.9         3158.9         1317.1
     26/10/2013          958.9         3158.9         1313.1
     27/10/2013          958.9         3158.9         1309.1
     28/10/2013          957.2         3156.6         1302.9
     29/10/2013          956.1         3154.4         1297.2
     30/10/2013          956.4         3149.7         1287.9
     31/10/2013          952.5         3136.6         1269.2
     01/11/2013          956.3         3132.8         1259.2
     02/11/2013          966.8         3127.6         1250.4
     03/11/2013          976.1         3124.8         1243.0
     04/11/2013          976.4         3122.4         1237.3
     05/11/2013          974.4         3117.6         1230.8
     06/11/2013          972.8         3114.4         1221.5
     07/11/2013          972.8         3114.4         1220.6
     08/11/2013          972.8         3114.4         1219.7
     09/11/2013          972.0         3113.4         1214.4
     10/11/2013          970.6         3110.4         1206.9
     11/11/2013          970.6         3110.4         1206.1
