ApsimVersion = 7.6
Title = Pnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     31/05/2013         1578.8         2667.3          597.8
     01/06/2013         1600.8         2655.2          558.7
     02/06/2013         1693.9         2652.5          526.0
     03/06/2013         1743.4         2648.8          503.8
     04/06/2013         1858.9         2657.0          491.6
     05/06/2013         2002.7         2669.0          479.5
     06/06/2013         2004.4         2660.4          463.8
     07/06/2013         2035.2         2655.5          445.1
     08/06/2013         2133.1         2662.3          430.9
     09/06/2013         2233.7         2670.6          419.8
     10/06/2013         2285.6         2670.6          405.3
     11/06/2013         2375.8         2675.5          387.1
     12/06/2013         2480.8         2682.1          369.0
     13/06/2013         2596.9         2709.7          351.5
     14/06/2013         2713.6         2738.7          332.6
     15/06/2013         2880.2         2785.1          317.8
     16/06/2013         2894.1         2776.8          302.4
     17/06/2013         2958.8         2787.4          288.4
     18/06/2013         3134.2         2840.1          277.9
     19/06/2013         3309.6         2892.7          270.2
     20/06/2013         3492.2         2946.6          265.1
     21/06/2013         3679.5         3001.3          262.3
     22/06/2013         3863.1         3054.7          261.5
     23/06/2013         3944.6         3068.8          261.3
     24/06/2013         4107.3         3113.5          262.8
     25/06/2013         4184.0         3123.8          261.9
     26/06/2013         4239.7         3125.6          255.8
     27/06/2013         4380.2         3158.5          250.6
     28/06/2013         4560.5         3204.6          246.5
     29/06/2013         4655.3         3242.1          243.8
     30/06/2013         4856.2         3337.5          243.3
     01/07/2013         5004.4         3404.7          242.4
     02/07/2013         5202.5         3500.3          243.6
     03/07/2013         5409.1         3601.7          246.2
     04/07/2013         5591.9         3691.1          250.3
     05/07/2013         5781.1         3785.6          256.2
     06/07/2013         5882.6         3827.6          264.3
     07/07/2013         5962.8         3863.2          283.9
     08/07/2013         6040.5         3898.0          304.2
     09/07/2013         6111.7         3929.7          323.7
     10/07/2013         6166.2         3951.7          345.5
     11/07/2013         6228.0         3978.6          366.9
     12/07/2013         6315.6         4019.7          390.3
     13/07/2013         6400.2         4058.9          414.5
     14/07/2013         6482.2         4096.9          439.5
     15/07/2013         6527.1         4113.2          465.4
     16/07/2013         6607.7         4147.6          492.2
     17/07/2013         6675.4         4178.2          519.9
     18/07/2013         6735.4         4205.2          548.5
     19/07/2013         6796.5         4234.0          576.9
     20/07/2013         6860.1         4264.5          607.3
     21/07/2013         6918.7         4292.2          638.7
     22/07/2013         6992.3         4328.1          671.0
     23/07/2013         7051.9         4355.7          704.3
     24/07/2013         7131.7         4397.6          727.2
     25/07/2013         7201.9         4432.9          762.4
     26/07/2013         7279.3         4474.0          798.2
     27/07/2013         7343.9         4505.8          835.0
     28/07/2013         7410.2         4539.5          872.7
     29/07/2013         7473.6         4579.7          909.2
     30/07/2013         7531.5         4613.6          944.9
     31/07/2013         7568.4         4635.1          979.9
     01/08/2013         7534.5         4606.7         1012.5
     02/08/2013         7608.8         4641.1         1022.8
     03/08/2013         7665.1         4668.1         1062.1
     04/08/2013         7696.2         4680.4         1103.1
     05/08/2013         7745.2         4705.4         1145.3
     06/08/2013         7793.4         4732.2         1188.1
     07/08/2013         7815.2         4740.0         1232.1
     08/08/2013         7852.6         4758.3         1277.5
     09/08/2013         7894.2         4779.6         1323.0
     10/08/2013         7925.4         4796.5         1370.5
     11/08/2013         7950.8         4808.5         1419.1
     12/08/2013         7999.0         4816.9         1448.1
     13/08/2013         8038.8         4842.2         1483.1
     14/08/2013         8087.1         4872.8         1536.4
     15/08/2013         8137.0         4907.2         1591.0
     16/08/2013         8187.1         4945.0         1644.2
     17/08/2013         8222.1         4971.5         1695.9
     18/08/2013         8267.9         5003.9         1746.8
     19/08/2013         8305.5         5027.6         1797.7
     20/08/2013         8338.1         5046.7         1849.6
     21/08/2013         8359.2         5057.6         1902.9
     22/08/2013         8377.5         5067.9         1957.9
     23/08/2013         8406.1         5064.3         1991.1
     24/08/2013         8432.0         5053.4         2020.2
     25/08/2013         8485.4         5039.5         2033.8
     26/08/2013         8521.6         5015.0         2047.7
     27/08/2013         8570.2         4992.8         2060.5
     28/08/2013         8616.6         4969.0         2073.6
     29/08/2013         8658.8         4942.5         2086.9
     30/08/2013         8703.9         4916.8         2100.6
     31/08/2013         8752.7         4893.1         2114.4
     01/09/2013         8807.0         4872.3         2128.3
     02/09/2013         8876.0         4860.1         2141.0
     03/09/2013         8951.4         4859.6         2153.3
     04/09/2013         9020.9         4857.7         2165.0
     05/09/2013         9072.2         4833.8         2179.5
     06/09/2013         9115.6         4806.2         2193.9
     07/09/2013         9164.4         4781.8         2208.6
     08/09/2013         9171.5         4733.3         2223.0
     09/09/2013         9191.1         4692.8         2237.5
     10/09/2013         9193.9         4640.9         2252.3
     11/09/2013         9185.9         4611.4         2288.0
     12/09/2013         9171.6         4579.0         2330.5
     13/09/2013         9196.7         4548.2         2342.9
     14/09/2013         9241.5         4541.5         2352.2
     15/09/2013         9283.1         4531.9         2362.0
     16/09/2013         9280.0         4495.1         2373.4
     17/09/2013         9316.6         4488.6         2382.1
     18/09/2013         8820.8         4468.3         2866.5
     19/09/2013         8460.2         4466.1         3245.3
     20/09/2013         8135.2         4448.9         3579.7
     21/09/2013         7919.6         4473.2         3870.8
     22/09/2013         7737.4         4491.9         4114.5
     23/09/2013         7586.7         4502.3         4321.2
     24/09/2013         7603.7         4502.9         4361.5
     25/09/2013         7610.6         4484.8         4387.5
     26/09/2013         7651.8         4469.1         4398.6
     27/09/2013         7700.2         4447.9         4412.4
     28/09/2013         7742.0         4422.8         4426.3
     29/09/2013         7538.1         4414.5         4645.3
     30/09/2013         7573.3         4405.7         4646.1
     01/10/2013         7615.2         4389.5         4657.5
     02/10/2013         7656.3         4363.5         4671.4
     03/10/2013         7692.5         4336.4         4684.9
     04/10/2013         7441.3         4332.9         4978.8
     05/10/2013         7185.5         4302.3         5214.4
     06/10/2013         7050.3         4329.9         5393.6
     07/10/2013         6895.0         4338.8         5570.3
     08/10/2013         6790.3         4343.6         5720.9
     09/10/2013         6719.6         4357.6         5851.9
     10/10/2013          941.6         4335.2         5861.6
     11/10/2013          970.0         4312.4         5870.8
     12/10/2013          960.7         4287.9         1963.8
     13/10/2013          972.1         4274.4         1934.1
     14/10/2013          967.2         4265.5         1920.3
     15/10/2013          965.1         4254.0         1898.5
     16/10/2013          960.1         4241.7         1880.7
     17/10/2013          962.5         4239.4         1869.3
     18/10/2013          970.7         4230.8         1849.8
     19/10/2013          976.4         4228.2         1838.6
     20/10/2013          974.3         4224.6         1825.7
     21/10/2013          970.8         4214.2         1810.1
     22/10/2013          970.8         4214.2         1804.4
     23/10/2013          970.9         4214.2         1800.9
     24/10/2013          970.9         4214.2         1800.1
     25/10/2013          970.9         4214.2         1797.3
     26/10/2013          970.9         4214.2         1790.8
     27/10/2013          970.9         4214.2         1784.3
     28/10/2013          969.2         4211.0         1773.0
     29/10/2013          967.6         4208.2         1762.6
     30/10/2013          966.1         4201.9         1746.0
     31/10/2013          961.4         4184.3         1717.2
     01/11/2013          963.9         4179.3         1700.0
     02/11/2013          971.8         4172.4         1684.9
     03/11/2013          981.0         4168.6         1671.8
     04/11/2013          980.6         4165.4         1661.1
     05/11/2013          978.5         4159.0         1649.8
     06/11/2013          976.9         4154.7         1634.3
     07/11/2013          976.9         4154.7         1632.8
     08/11/2013          976.9         4154.7         1631.4
     09/11/2013          976.1         4153.4         1622.4
     10/11/2013          974.7         4149.4         1609.6
     11/11/2013          974.7         4149.4         1608.4
