ApsimVersion = 7.6
Title = PFnew agwt
           Date  AboveGroundWt  BelowGroundWt   surfaceom_wt
   (dd/mm/yyyy)        (kg/ha)        (kg/ha)        (kg/ha)
     01/06/2013         2250.9         1999.8          447.8
     02/06/2013         2436.7         2007.3          427.1
     03/06/2013         2553.0         2010.9          413.6
     04/06/2013         2752.4         2038.8          406.7
     05/06/2013         2992.4         2076.7          399.4
     06/06/2013         3019.6         2074.2          390.2
     07/06/2013         3095.7         2081.4          379.0
     08/06/2013         3267.0         2111.8          370.6
     09/06/2013         3437.3         2144.7          364.2
     10/06/2013         3538.3         2161.7          355.6
     11/06/2013         3691.3         2191.9          344.4
     12/06/2013         3861.3         2227.7          332.9
     13/06/2013         4062.8         2273.8          321.5
     14/06/2013         4258.7         2321.0          309.6
     15/06/2013         4513.0         2388.3          300.4
     16/06/2013         4548.0         2386.9          290.8
     17/06/2013         4648.4         2408.0          282.4
     18/06/2013         4890.4         2479.3          276.4
     19/06/2013         4999.3         2503.9          282.3
     20/06/2013         5090.6         2528.8          294.9
     21/06/2013         5179.4         2553.1          308.1
     22/06/2013         5263.4         2576.0          322.0
     23/06/2013         5324.0         2589.8          336.0
     24/06/2013         5404.6         2612.5          351.2
     25/06/2013         5471.1         2629.5          364.4
     26/06/2013         5526.9         2641.8          372.3
     27/06/2013         5608.9         2661.8          382.8
     28/06/2013         5699.2         2689.1          398.9
     29/06/2013         5776.0         2710.9          417.2
     30/06/2013         5882.2         2745.5          436.8
     01/07/2013         5975.2         2774.5          455.4
     02/07/2013         6078.3         2808.1          476.3
     03/07/2013         6180.7         2841.3          498.2
     04/07/2013         6275.4         2871.2          520.8
     05/07/2013         6368.6         2901.2          544.2
     06/07/2013         6460.6         2930.2          568.4
     07/07/2013         6553.0         2959.7          593.6
     08/07/2013         6642.2         2988.1          619.6
     09/07/2013         6724.7         3013.9          645.1
     10/07/2013         6790.2         3032.7          673.0
     11/07/2013         6861.9         3054.5          700.8
     12/07/2013         6957.7         3086.5          730.6
     13/07/2013         7049.2         3116.8          761.3
     14/07/2013         7137.2         3145.7          793.0
     15/07/2013         7191.0         3160.5          825.6
     16/07/2013         7276.2         3188.2          859.2
     17/07/2013         7351.0         3212.4          893.8
     18/07/2013         7418.3         3233.8          929.3
     19/07/2013         7486.3         3255.7          964.7
     20/07/2013         7556.3         3278.8         1002.2
     21/07/2013         7621.3         3299.9         1040.6
     22/07/2013         7698.3         3326.3         1080.0
     23/07/2013         7763.0         3347.6         1120.4
     24/07/2013         7848.3         3378.2         1150.5
     25/07/2013         7924.1         3404.9         1192.8
     26/07/2013         8002.2         3433.7         1235.8
     27/07/2013         8067.7         3456.1         1279.6
     28/07/2013         8132.5         3478.9         1324.3
     29/07/2013         8191.4         3505.7         1367.7
     30/07/2013         8240.6         3526.2         1410.0
     31/07/2013         8275.5         3540.7         1451.3
     01/08/2013         8240.6         3521.1         1490.1
     02/08/2013         8305.4         3539.9         1520.1
     03/08/2013         8355.0         3554.3         1564.1
     04/08/2013         8384.3         3562.1         1611.9
     05/08/2013         8450.8         3567.9         1633.1
     06/08/2013         8525.2         3570.4         1645.2
     07/08/2013         8579.6         3564.1         1661.8
     08/08/2013         8649.3         3556.2         1673.7
     09/08/2013         8736.6         3555.9         1684.9
     10/08/2013         8818.8         3554.9         1696.8
     11/08/2013         8898.0         3550.3         1709.6
     12/08/2013         8982.8         3547.8         1722.1
     13/08/2013         8954.3         3573.0         1848.0
     14/08/2013         8938.9         3594.3         1976.6
     15/08/2013         8934.6         3619.7         2093.6
     16/08/2013         8937.9         3646.3         2198.5
     17/08/2013         8937.0         3666.0         2293.5
     18/08/2013         8950.1         3688.3         2380.6
     19/08/2013         8961.8         3704.9         2462.0
     20/08/2013         8973.5         3718.4         2540.0
     21/08/2013         9001.5         3724.4         2594.6
     22/08/2013         9066.4         3719.0         2610.5
     23/08/2013         9126.8         3709.9         2625.4
     24/08/2013         9185.2         3699.7         2640.8
     25/08/2013         9254.9         3689.4         2654.0
     26/08/2013         9311.2         3673.8         2667.5
     27/08/2013         9373.3         3658.7         2681.2
     28/08/2013         9431.5         3641.6         2695.1
     29/08/2013         9486.1         3623.0         2709.2
     30/08/2013         9543.1         3605.3         2723.6
     31/08/2013         9603.6         3589.3         2738.0
     01/09/2013         9668.1         3575.0         2752.5
     02/09/2013         9743.4         3565.4         2765.7
     03/09/2013         9822.0         3563.2         2778.2
     04/09/2013         9895.1         3560.3         2790.1
     05/09/2013         9955.9         3544.3         2804.9
     06/09/2013        10013.3         3527.3         2819.5
     07/09/2013        10073.6         3511.6         2834.3
     08/09/2013        10101.5         3482.8         2848.8
     09/09/2013        10140.4         3459.1         2863.2
     10/09/2013        10153.3         3424.0         2878.0
     11/09/2013        10147.0         3405.3         2922.4
     12/09/2013        10131.1         3383.6         2973.7
     13/09/2013        10159.2         3362.3         2985.9
     14/09/2013        10207.9         3358.1         2995.0
     15/09/2013        10254.8         3351.7         3004.7
     16/09/2013        10267.3         3330.0         3015.5
     17/09/2013        10312.8         3327.1         3023.9
     18/09/2013         9694.6         3312.0         3633.7
     19/09/2013         9240.2         3310.2         4125.0
     20/09/2013         8857.9         3307.1         4543.6
     21/09/2013         8574.1         3322.1         4902.1
     22/09/2013         8335.3         3333.3         5200.8
     23/09/2013         8140.4         3339.5         5452.7
     24/09/2013         8143.2         3339.1         5508.2
     25/09/2013         8152.9         3330.3         5543.1
     26/09/2013         8195.4         3317.5         5554.0
     27/09/2013         8251.9         3303.0         5567.3
     28/09/2013         8309.6         3289.0         5580.6
     29/09/2013         8056.4         3289.0         5867.4
     30/09/2013         8091.9         3282.0         5870.9
     01/10/2013         8136.9         3269.6         5881.6
     02/10/2013         8190.4         3253.3         5895.0
     03/10/2013         8242.5         3237.8         5908.0
     04/10/2013         7985.7         3241.2         6231.6
     05/10/2013         7715.3         3221.6         6494.7
     06/10/2013         7565.4         3241.0         6705.8
     07/10/2013         7398.7         3248.9         6900.3
     08/10/2013         7279.4         3250.8         7064.9
     09/10/2013         7198.6         3259.8         7207.7
     10/10/2013          907.3         3243.0         7217.2
     11/10/2013          936.4         3225.9         7226.3
     12/10/2013          929.5         3207.6         1434.1
     13/10/2013          944.6         3197.5         1417.7
     14/10/2013          941.0         3190.8         1413.9
     15/10/2013          941.9         3182.2         1400.4
     16/10/2013          937.9         3173.0         1391.2
     17/10/2013          940.6         3171.3         1384.9
     18/10/2013          949.6         3164.8         1373.7
     19/10/2013          954.9         3162.9         1367.4
     20/10/2013          952.9         3160.1         1360.1
     21/10/2013          950.1         3152.3         1352.1
     22/10/2013          950.1         3152.3         1348.5
     23/10/2013          950.2         3152.3         1346.3
     24/10/2013          950.2         3152.3         1345.8
     25/10/2013          950.2         3152.3         1344.0
     26/10/2013          950.2         3152.3         1339.9
     27/10/2013          950.2         3152.3         1335.8
     28/10/2013          948.4         3150.0         1329.3
     29/10/2013          947.4         3147.8         1323.4
     30/10/2013          947.6         3143.1         1313.7
     31/10/2013          943.6         3130.0         1294.9
     01/11/2013          947.4         3126.2         1284.5
     02/11/2013          957.8         3121.0         1275.1
     03/11/2013          967.2         3118.2         1267.3
     04/11/2013          967.5         3115.8         1261.4
     05/11/2013          965.5         3111.0         1254.7
     06/11/2013          963.9         3107.8         1245.1
     07/11/2013          963.9         3107.8         1244.2
     08/11/2013          963.9         3107.8         1243.2
     09/11/2013          963.1         3106.8         1237.7
     10/11/2013          961.7         3103.8         1229.9
     11/11/2013          961.7         3103.8         1229.1
