date,sump,trt,flow_ft3,NO3Nppm
5/9/2011,32,PF,0,
5/9/2011,42,CCW,0,
5/9/2011,33,C2,26.27,7.93
5/9/2011,43,CC,0,
5/9/2011,34,S2,2.97,
5/9/2011,44,C2,38.24,2.48
5/9/2011,35,CC,0,
5/9/2011,45,S2,0.02,
5/9/2011,36,CCW,0,
5/9/2011,46,P,60.66,0.43
5/12/2011,11,C2,4.28,
5/12/2011,21,CC,0,
5/12/2011,12,CC,0,
5/12/2011,22,S2,0,
5/12/2011,13,P,0,
5/12/2011,23,PF,0,
5/12/2011,14,CCW,,
5/12/2011,24,P,0,
5/12/2011,15,PF,0,
5/12/2011,25,CCW,0,
5/12/2011,16,S2,0,
5/12/2011,26,C2,0,
5/12/2011,31,P,0,
5/12/2011,41,PF,0,
5/12/2011,32,PF,0,
5/12/2011,42,CCW,0,
5/12/2011,33,C2,0,
5/12/2011,43,CC,0,
5/12/2011,34,S2,0.71,
5/12/2011,44,C2,2.56,
5/12/2011,35,CC,0,
5/12/2011,45,S2,0,
5/12/2011,36,CCW,0,
5/12/2011,46,P,0,
5/17/2011,11,C2,414.12,9.52
5/17/2011,21,CC,317.46,7.18
5/17/2011,12,CC,271.82,7.58
5/17/2011,22,S2,344.56,7.21
5/17/2011,13,P,84.73,
5/17/2011,23,PF,0.5,
5/17/2011,14,CCW,,
5/17/2011,24,P,42.61,0.01
5/17/2011,15,PF,13.81,
5/17/2011,25,CCW,99.12,
5/17/2011,16,S2,118.17,6.44
5/17/2011,26,C2,157.51,7.88
5/17/2011,31,P,168.21,0.26
5/17/2011,41,PF,1.77,
5/17/2011,32,PF,0.99,
5/17/2011,42,CCW,13.57,
5/17/2011,33,C2,236.75,9.46
5/17/2011,43,CC,25.06,4.39
5/17/2011,34,S2,216.69,8.39
5/17/2011,44,C2,354.32,6.06
5/17/2011,35,CC,10.65,
5/17/2011,45,S2,96.77,5.75
5/17/2011,36,CCW,0.03,
5/17/2011,46,P,37.76,0.38
5/19/2011,11,C2,68.65,8.98
5/19/2011,21,CC,64.84,6.62
5/19/2011,12,CC,35.79,7.07
5/19/2011,22,S2,88.2,6.71
5/19/2011,13,P,26.91,
5/19/2011,23,PF,1.29,
5/19/2011,14,CCW,,
5/19/2011,24,P,0,
5/19/2011,15,PF,0,
5/19/2011,25,CCW,39.77,
5/19/2011,16,S2,6.29,
5/19/2011,26,C2,0.87,
5/19/2011,31,P,19.46,0.06
5/19/2011,41,PF,0,
5/19/2011,32,PF,0,
5/19/2011,42,CCW,2.46,
5/19/2011,33,C2,73.2,9.53
5/19/2011,43,CC,0,
5/19/2011,34,S2,51.15,7.74
5/19/2011,44,C2,72.07,5.31
5/19/2011,35,CC,0,
5/19/2011,45,S2,6.53,
5/19/2011,36,CCW,0,
5/19/2011,46,P,31.73,0.28
5/23/2011,11,C2,1047.15,9.67
5/23/2011,21,CC,823.32,6.82
5/23/2011,12,CC,776.11,6.48
5/23/2011,22,S2,734.31,6.92
5/23/2011,13,P,201.9,0.35
5/23/2011,23,PF,255.26,1.54
5/23/2011,14,CCW,,0.86
5/23/2011,24,P,197.88,0.28
5/23/2011,15,PF,667.16,1.1
5/23/2011,25,CCW,761.02,1.71
5/23/2011,16,S2,626.43,4.71
5/23/2011,26,C2,614.71,9.12
5/23/2011,31,P,836.99,0.01
5/23/2011,41,PF,395.2,1.18
5/23/2011,32,PF,398.59,0.89
5/23/2011,42,CCW,659.7,1.56
5/23/2011,33,C2,588.28,10.45
5/23/2011,43,CC,448.78,5
5/23/2011,34,S2,697.93,8.46
5/23/2011,44,C2,701.12,7.54
5/23/2011,35,CC,557.88,10.4
5/23/2011,45,S2,479.32,5.88
5/23/2011,36,CCW,308.3,2.44
5/23/2011,46,P,315.49,0.39
5/26/2011,11,C2,1186.15,11.2
5/26/2011,21,CC,862.3,7.03
5/26/2011,12,CC,844.68,6.44
5/26/2011,22,S2,725.79,7.31
5/26/2011,13,P,559.32,0.01
5/26/2011,23,PF,377.57,2.01
5/26/2011,14,CCW,,1.53
5/26/2011,24,P,9.44,0.01
5/26/2011,15,PF,977.2,0.83
5/26/2011,25,CCW,837.64,2.94
5/26/2011,16,S2,853.28,4.06
5/26/2011,26,C2,710.48,10.2
5/26/2011,31,P,921.83,0.01
5/26/2011,41,PF,603.93,1.23
5/26/2011,32,PF,595.78,0.7
5/26/2011,42,CCW,827.81,2.2
5/26/2011,33,C2,584.62,5.38
5/26/2011,43,CC,508.68,11.7
5/26/2011,34,S2,822.82,7.97
5/26/2011,44,C2,790.21,9.11
5/26/2011,35,CC,598.09,8.57
5/26/2011,45,S2,632.7,5.79
5/26/2011,36,CCW,507.85,4.42
5/26/2011,46,P,368.79,0.35
5/31/2011,11,C2,420.01,11.5
5/31/2011,21,CC,507.05,6.51
5/31/2011,12,CC,289.68,6.33
5/31/2011,22,S2,516.72,6.49
5/31/2011,13,P,353.82,0.2
5/31/2011,23,PF,295.37,1.53
5/31/2011,14,CCW,,1.01
5/31/2011,24,P,6.68,0.03
5/31/2011,15,PF,323.24,1.78
5/31/2011,25,CCW,367.76,0.69
5/31/2011,16,S2,154.29,4.59
5/31/2011,26,C2,162.77,9.28
5/31/2011,31,P,272.6,0.01
5/31/2011,41,PF,186.09,1.03
5/31/2011,32,PF,212.46,0.73
5/31/2011,42,CCW,459.22,1.9
5/31/2011,33,C2,494.04,11.1
5/31/2011,43,CC,153.81,4.36
5/31/2011,34,S2,433.5,7.35
5/31/2011,44,C2,443.13,6.85
5/31/2011,35,CC,114.65,7.95
5/31/2011,45,S2,208.12,5.84
5/31/2011,36,CCW,331.75,3.34
5/31/2011,46,P,374.36,0.21
6/2/2011,11,C2,0.86,
6/2/2011,21,CC,27.64,6.1
6/2/2011,12,CC,0,
6/2/2011,22,S2,39.07,5.76
6/2/2011,13,P,0.26,
6/2/2011,23,PF,2.02,
6/2/2011,14,CCW,15.21,
6/2/2011,24,P,0.24,
6/2/2011,15,PF,0,
6/2/2011,25,CCW,51.42,
6/2/2011,16,S2,0,
6/2/2011,26,C2,0,
6/2/2011,31,P,0,
6/2/2011,41,PF,0,
6/2/2011,32,PF,0,
6/2/2011,42,CCW,0.34,
6/2/2011,33,C2,23.24,10.29
6/2/2011,43,CC,0,
6/2/2011,34,S2,3.53,
6/2/2011,44,C2,34.5,4.43
6/2/2011,35,CC,0.02,
6/2/2011,45,S2,0.04,
6/2/2011,36,CCW,5.41,
6/2/2011,46,P,22.99,0.15
6/6/2011,11,C2,0,
6/6/2011,21,CC,2.69,4.8
6/6/2011,12,CC,0,
6/6/2011,22,S2,12,5.53
6/6/2011,13,P,0,
6/6/2011,23,PF,0,
6/6/2011,14,CCW,21.31,
6/6/2011,24,P,0.28,0.01
6/6/2011,15,PF,0,
6/6/2011,25,CCW,50.41,0.3
6/6/2011,16,S2,0,
6/6/2011,26,C2,0,
6/6/2011,31,P,0,
6/6/2011,41,PF,0,
6/6/2011,32,PF,0,
6/6/2011,42,CCW,0,
6/6/2011,33,C2,0.69,
6/6/2011,43,CC,0,
6/6/2011,34,S2,0,
6/6/2011,44,C2,9.96,3.86
6/6/2011,35,CC,0,
6/6/2011,45,S2,0,
6/6/2011,36,CCW,0,
6/6/2011,46,P,1.72,
6/9/2011,11,C2,0,
6/9/2011,21,CC,0,
6/9/2011,12,CC,0,
6/9/2011,22,S2,0,
6/9/2011,13,P,0,
6/9/2011,23,PF,0,
6/9/2011,14,CCW,4.77,
6/9/2011,24,P,0.04,
6/9/2011,15,PF,0,
6/9/2011,25,CCW,8.67,
6/9/2011,16,S2,0,
6/9/2011,26,C2,0,
6/9/2011,31,P,0,
6/9/2011,41,PF,0,
6/9/2011,32,PF,0,
6/9/2011,42,CCW,0,
6/9/2011,33,C2,0,
6/9/2011,43,CC,0,
6/9/2011,34,S2,0,
6/9/2011,44,C2,0,
6/9/2011,35,CC,0,
6/9/2011,45,S2,0,
6/9/2011,36,CCW,0,
6/9/2011,46,P,0,
6/14/2011,11,C2,1861.91,14.6
6/14/2011,21,CC,1555.65,8.36
6/14/2011,12,CC,1411.47,8.82
6/14/2011,22,S2,1389.19,7.38
6/14/2011,13,P,115.28,0.26
6/14/2011,23,PF,156.1,1.4
6/14/2011,14,CCW,1303.82,3.51
6/14/2011,24,P,4.31,1
6/14/2011,15,PF,1308.03,0.46
6/14/2011,25,CCW,261.61,5.39
6/14/2011,16,S2,1635.42,3.74
6/14/2011,26,C2,1328.96,11.4
6/14/2011,31,P,1188.37,0.03
6/14/2011,41,PF,656.95,0.76
6/14/2011,32,PF,480.15,0.59
6/14/2011,42,CCW,1439.74,3.8
6/14/2011,33,C2,888.28,14.4
6/14/2011,43,CC,845.01,6.88
6/14/2011,34,S2,1120.32,9.41
6/14/2011,44,C2,1195.13,10.2
6/14/2011,35,CC,597.91,11.6
6/14/2011,45,S2,848.34,6.7
6/14/2011,36,CCW,801.77,5.51
6/14/2011,46,P,108.26,0.14
6/16/2011,11,C2,303.8,15.3
6/16/2011,21,CC,294.52,8.69
6/16/2011,12,CC,221.96,9.27
6/16/2011,22,S2,268.52,7.56
6/16/2011,13,P,31.28,0.15
6/16/2011,23,PF,74.53,1.06
6/16/2011,14,CCW,146.56,3.35
6/16/2011,24,P,2.09,0.14
6/16/2011,15,PF,207.47,0.48
6/16/2011,25,CCW,2.76,
6/16/2011,16,S2,152.28,5.37
6/16/2011,26,C2,175.66,12.6
6/16/2011,31,P,156.52,0.02
6/16/2011,41,PF,144.72,0.66
6/16/2011,32,PF,98.45,0.63
6/16/2011,42,CCW,328.97,3.86
6/16/2011,33,C2,201.68,14.2
6/16/2011,43,CC,89.39,6.03
6/16/2011,34,S2,200.85,8.89
6/16/2011,44,C2,198.39,8.65
6/16/2011,35,CC,47.35,13.8
6/16/2011,45,S2,121.12,6.67
6/16/2011,36,CCW,179,4.82
6/16/2011,46,P,73.41,0.1
6/20/2011,11,C2,131.54,15.1
6/20/2011,21,CC,20.85,7.43
6/20/2011,12,CC,53.84,8.8
6/20/2011,22,S2,177.51,6.85
6/20/2011,13,P,5.99,
6/20/2011,23,PF,20.03,
6/20/2011,14,CCW,48.72,
6/20/2011,24,P,0.73,
6/20/2011,15,PF,22.14,0.5
6/20/2011,25,CCW,181.36,3.04
6/20/2011,16,S2,6.66,
6/20/2011,26,C2,8.1,
6/20/2011,31,P,19.06,0.01
6/20/2011,41,PF,6.51,
6/20/2011,32,PF,11.44,0.57
6/20/2011,42,CCW,114.99,3.42
6/20/2011,33,C2,124.85,
6/20/2011,43,CC,2.39,
6/20/2011,34,S2,80.62,8.74
6/20/2011,44,C2,150.69,6.75
6/20/2011,35,CC,0,
6/20/2011,45,S2,19.31,
6/20/2011,36,CCW,69.53,4.72
6/20/2011,46,P,48.48,0.08
6/22/2011,11,C2,927.13,16.1
6/22/2011,21,CC,337.4,9.3
6/22/2011,12,CC,294.45,9.45
6/22/2011,22,S2,389.51,7.72
6/22/2011,13,P,7.67,0.12
6/22/2011,23,PF,119.93,1.1
6/22/2011,14,CCW,297.31,5.41
6/22/2011,24,P,190.73,0.01
6/22/2011,15,PF,482.77,0.48
6/22/2011,25,CCW,728.66,6.36
6/22/2011,16,S2,615.99,
6/22/2011,26,C2,383.37,11.3
6/22/2011,31,P,513.86,0.05
6/22/2011,41,PF,281.99,0.68
6/22/2011,32,PF,216.34,0.73
6/22/2011,42,CCW,452.84,5.9
6/22/2011,33,C2,157.3,16.39
6/22/2011,43,CC,167.3,8.74
6/22/2011,34,S2,310.68,9.21
6/22/2011,44,C2,335.62,11.7
6/22/2011,35,CC,69.36,11.9
6/22/2011,45,S2,262.88,7.17
6/22/2011,36,CCW,213.71,8.86
6/22/2011,46,P,74.72,0.1
6/27/2011,11,C2,483.14,15.5
6/27/2011,21,CC,352.46,8.2
6/27/2011,12,CC,167.48,9.16
6/27/2011,22,S2,302.68,7
6/27/2011,13,P,3.65,0.09
6/27/2011,23,PF,87.79,1.1
6/27/2011,14,CCW,72.17,5.13
6/27/2011,24,P,122.02,0.01
6/27/2011,15,PF,171.95,0.38
6/27/2011,25,CCW,542.63,5.8
6/27/2011,16,S2,121.69,4.43
6/27/2011,26,C2,127.4,13.2
6/27/2011,31,P,260.88,0.03
6/27/2011,41,PF,121.58,0.42
6/27/2011,32,PF,108.88,0.49
6/27/2011,42,CCW,321.26,4.98
6/27/2011,33,C2,176.54,15.5
6/27/2011,43,CC,35.3,8.24
6/27/2011,34,S2,216.94,8.73
6/27/2011,44,C2,301.55,8.37
6/27/2011,35,CC,0.68,11.6
6/27/2011,45,S2,95.72,6.78
6/27/2011,36,CCW,154.67,7.68
6/27/2011,46,P,103.7,0.08
6/30/2011,11,C2,314.61,16.2
6/30/2011,21,CC,202.95,8.81
6/30/2011,12,CC,116.4,9.62
6/30/2011,22,S2,215.2,7.51
6/30/2011,13,P,45.35,0.08
6/30/2011,23,PF,77.58,
6/30/2011,14,CCW,53.81,6.92
6/30/2011,24,P,64.15,0.01
6/30/2011,15,PF,136.98,0.31
6/30/2011,25,CCW,281.67,6.17
6/30/2011,16,S2,76.81,5.26
6/30/2011,26,C2,58.73,14.4
6/30/2011,31,P,131.24,0.03
6/30/2011,41,PF,87.78,0.45
6/30/2011,32,PF,70,0.58
6/30/2011,42,CCW,241.64,5.5
6/30/2011,33,C2,104.74,17
6/30/2011,43,CC,13.2,6.18
6/30/2011,34,S2,136.78,8.92
6/30/2011,44,C2,159.2,8.56
6/30/2011,35,CC,0.11,
6/30/2011,45,S2,61.32,7.26
6/30/2011,36,CCW,119.56,8.89
6/30/2011,46,P,95.7,0.07
7/5/2011,11,C2,7.08,
7/5/2011,21,CC,8.81,
7/5/2011,12,CC,0,
7/5/2011,22,S2,21.55,6.97
7/5/2011,13,P,0.04,
7/5/2011,23,PF,0.65,
7/5/2011,14,CCW,0,
7/5/2011,24,P,0,
7/5/2011,15,PF,0,
7/5/2011,25,CCW,64.46,2.16
7/5/2011,16,S2,0,
7/5/2011,26,C2,0,
7/5/2011,31,P,0,
7/5/2011,41,PF,0,
7/5/2011,32,PF,0.4,
7/5/2011,42,CCW,0.8,
7/5/2011,33,C2,0.65,
7/5/2011,43,CC,0.02,
7/5/2011,34,S2,0.01,
7/5/2011,44,C2,6.87,
7/5/2011,35,CC,0,
7/5/2011,45,S2,0.04,
7/5/2011,36,CCW,0.78,
7/5/2011,46,P,3.44,
7/7/2011,11,C2,0,
7/7/2011,21,CC,0,
7/7/2011,12,CC,0,
7/7/2011,22,S2,0,
7/7/2011,13,P,0,
7/7/2011,23,PF,0,
7/7/2011,14,CCW,0,
7/7/2011,24,P,0,
7/7/2011,15,PF,0,
7/7/2011,25,CCW,0.32,
7/7/2011,16,S2,0,
7/7/2011,26,C2,0,
7/7/2011,31,P,0,
7/7/2011,41,PF,0,
7/7/2011,32,PF,0,
7/7/2011,42,CCW,0,
7/7/2011,33,C2,0,
7/7/2011,43,CC,0,
7/7/2011,34,S2,0,
7/7/2011,44,C2,0,
7/7/2011,35,CC,0,
7/7/2011,45,S2,0,
7/7/2011,36,CCW,0,
7/7/2011,46,P,0,
7/11/2011,11,C2,0,
7/11/2011,21,CC,0,
7/11/2011,12,CC,0,
7/11/2011,22,S2,0,
7/11/2011,13,P,0,
7/11/2011,23,PF,0,
7/11/2011,14,CCW,0,
7/11/2011,24,P,0,
7/11/2011,15,PF,0,
7/11/2011,25,CCW,0,
7/11/2011,16,S2,0,
7/11/2011,26,C2,0,
7/11/2011,31,P,0,
7/11/2011,41,PF,0,
7/11/2011,32,PF,0,
7/11/2011,42,CCW,0,
7/11/2011,33,C2,0,
7/11/2011,43,CC,0,
7/11/2011,34,S2,0,
7/11/2011,44,C2,0,
7/11/2011,35,CC,0,
7/11/2011,45,S2,0,
7/11/2011,36,CCW,0,
7/11/2011,46,P,0,
7/14/2011,11,C2,0.97,
7/14/2011,21,CC,0,
7/14/2011,12,CC,0,
7/14/2011,22,S2,0,
7/14/2011,13,P,0,
7/14/2011,23,PF,0,
7/14/2011,14,CCW,0,
7/14/2011,24,P,0,
7/14/2011,15,PF,0,
7/14/2011,25,CCW,0,
7/14/2011,16,S2,0,
7/14/2011,26,C2,0,
7/14/2011,31,P,0,
7/14/2011,41,PF,0,
7/14/2011,32,PF,0,
7/14/2011,42,CCW,0,
7/14/2011,33,C2,0,
7/14/2011,43,CC,0,
7/14/2011,34,S2,0,
7/14/2011,44,C2,0,
7/14/2011,35,CC,0,
7/14/2011,45,S2,0,
7/14/2011,36,CCW,0,
7/14/2011,46,P,0,
7/25/2011,11,C2,0,
7/25/2011,21,CC,0,
7/25/2011,12,CC,0,
7/25/2011,22,S2,0,
7/25/2011,13,P,0,
7/25/2011,23,PF,0,
7/25/2011,14,CCW,0,
7/25/2011,24,P,0,
7/25/2011,15,PF,0,
7/25/2011,25,CCW,0,
7/25/2011,16,S2,0,
7/25/2011,26,C2,0,
7/25/2011,31,P,0,
7/25/2011,41,PF,0,
7/25/2011,32,PF,0,
7/25/2011,42,CCW,0,
7/25/2011,33,C2,0,
7/25/2011,43,CC,0,
7/25/2011,34,S2,0,
7/25/2011,44,C2,0,
7/25/2011,35,CC,0,
7/25/2011,45,S2,0,
7/25/2011,36,CCW,0,
7/25/2011,46,P,0,
8/1/2011,11,C2,0.05,
8/1/2011,21,CC,0,
8/1/2011,12,CC,0,
8/1/2011,22,S2,0,
8/1/2011,13,P,0,
8/1/2011,23,PF,0,
8/1/2011,14,CCW,0,
8/1/2011,24,P,0,
8/1/2011,15,PF,0,
8/1/2011,25,CCW,0,
8/1/2011,16,S2,0,
8/1/2011,26,C2,0,
8/1/2011,31,P,0,
8/1/2011,41,PF,0,
8/1/2011,32,PF,0,
8/1/2011,42,CCW,0,
8/1/2011,33,C2,0,
8/1/2011,43,CC,0,
8/1/2011,34,S2,0,
8/1/2011,44,C2,0,
8/1/2011,35,CC,0,
8/1/2011,45,S2,0,
8/1/2011,36,CCW,0,
8/1/2011,46,P,0,
8/9/2011,11,C2,0,
8/9/2011,21,CC,0,
8/9/2011,12,CC,0.02,
8/9/2011,22,S2,0,
8/9/2011,13,P,0,
8/9/2011,23,PF,0,
8/9/2011,14,CCW,0,
8/9/2011,24,P,0,
8/9/2011,15,PF,0,
8/9/2011,25,CCW,0,
8/9/2011,16,S2,0,
8/9/2011,26,C2,0.02,
8/9/2011,31,P,0,
8/9/2011,41,PF,0,
8/9/2011,32,PF,0,
8/9/2011,42,CCW,0,
8/9/2011,33,C2,0,
8/9/2011,43,CC,0,
8/9/2011,34,S2,0,
8/9/2011,44,C2,0,
8/9/2011,35,CC,0,
8/9/2011,45,S2,0,
8/9/2011,36,CCW,0,
8/9/2011,46,P,0,
8/23/2011,11,C2,0,
8/23/2011,21,CC,0,
8/23/2011,12,CC,0,
8/23/2011,22,S2,0,
8/23/2011,13,P,0,
8/23/2011,23,PF,0,
8/23/2011,14,CCW,0,
8/23/2011,24,P,0,
8/23/2011,15,PF,0,
8/23/2011,25,CCW,0,
8/23/2011,16,S2,0,
8/23/2011,26,C2,0,
8/23/2011,31,P,0,
8/23/2011,41,PF,0,
8/23/2011,32,PF,0,
8/23/2011,42,CCW,0,
8/23/2011,33,C2,0,
8/23/2011,43,CC,0,
8/23/2011,34,S2,0,
8/23/2011,44,C2,0,
8/23/2011,35,CC,0,
8/23/2011,45,S2,0,
8/23/2011,36,CCW,0,
8/23/2011,46,P,0,
8/31/2011,11,C2,0,
8/31/2011,21,CC,0,
8/31/2011,12,CC,0,
8/31/2011,22,S2,0,
8/31/2011,13,P,0,
8/31/2011,23,PF,0,
8/31/2011,14,CCW,0,
8/31/2011,24,P,0,
8/31/2011,15,PF,0,
8/31/2011,25,CCW,0,
8/31/2011,16,S2,0,
8/31/2011,26,C2,0,
8/31/2011,31,P,0,
8/31/2011,41,PF,0,
8/31/2011,32,PF,0,
8/31/2011,42,CCW,0,
8/31/2011,33,C2,0,
8/31/2011,43,CC,0,
8/31/2011,34,S2,0,
8/31/2011,44,C2,0,
8/31/2011,35,CC,0,
8/31/2011,45,S2,0,
8/31/2011,36,CCW,0,
8/31/2011,46,P,0,
9/7/2011,11,C2,0,
9/7/2011,21,CC,0,
9/7/2011,12,CC,0,
9/7/2011,22,S2,0,
9/7/2011,13,P,0,
9/7/2011,23,PF,0,
9/7/2011,14,CCW,0,
9/7/2011,24,P,0,
9/7/2011,15,PF,0,
9/7/2011,25,CCW,0,
9/7/2011,16,S2,0,
9/7/2011,26,C2,0,
9/7/2011,31,P,0,
9/7/2011,41,PF,0,
9/7/2011,32,PF,,
9/7/2011,42,CCW,0,
9/7/2011,33,C2,0,
9/7/2011,43,CC,0,
9/7/2011,34,S2,0,
9/7/2011,44,C2,0,
9/7/2011,35,CC,0,
9/7/2011,45,S2,0,
9/7/2011,36,CCW,0,
9/7/2011,46,P,0,
3/22/2012,11,S2,,
3/22/2012,21,CC,,
3/22/2012,12,CC,,
3/22/2012,22,C2,,
3/22/2012,13,P,,
3/22/2012,23,PF,,
3/22/2012,14,CCW,,
3/22/2012,24,P,,
3/22/2012,15,PF,,
3/22/2012,25,CCW,,
3/22/2012,16,C2,,
3/22/2012,26,S2,,
3/22/2012,31,P,,
3/22/2012,41,PF,,
3/22/2012,32,PF,,
3/22/2012,42,CCW,,
3/22/2012,33,S2,,
3/22/2012,43,CC,,
3/22/2012,34,C2,,
3/22/2012,44,S2,,
3/22/2012,35,CC,,
3/22/2012,45,C2,,
3/22/2012,36,CCW,,
3/22/2012,46,P,,
3/29/2012,11,S2,293.24,13.49
3/29/2012,21,CC,26.89,
3/29/2012,12,CC,137.23,9.29
3/29/2012,22,C2,51.19,14.98
3/29/2012,13,P,257.08,0.1
3/29/2012,23,PF,146.85,0.82
3/29/2012,14,CCW,24.65,0.22
3/29/2012,24,P,140.54,0.2
3/29/2012,15,PF,220.29,0.34
3/29/2012,25,CCW,61.03,5.56
3/29/2012,16,C2,2.4,11.73
3/29/2012,26,S2,118.73,7.67
3/29/2012,31,P,265,0.06
3/29/2012,41,PF,129.32,0.27
3/29/2012,32,PF,186.39,0.21
3/29/2012,42,CCW,2.58,
3/29/2012,33,S2,215.61,5.52
3/29/2012,43,CC,13.86,5.62
3/29/2012,34,C2,101.6,14.76
3/29/2012,44,S2,85.25,10.72
3/29/2012,35,CC,0,
3/29/2012,45,C2,0,
3/29/2012,36,CCW,0,
3/29/2012,46,P,1,
4/5/2012,11,S2,215.82,12.69
4/5/2012,21,CC,20.24,
4/5/2012,12,CC,97.69,9.09
4/5/2012,22,C2,99.33,12.35
4/5/2012,13,P,140.27,0.24
4/5/2012,23,PF,91.41,0.7
4/5/2012,14,CCW,0,
4/5/2012,24,P,45.8,0.01
4/5/2012,15,PF,69.66,3.52
4/5/2012,25,CCW,2.87,
4/5/2012,16,C2,3.24,9.49
4/5/2012,26,S2,65.62,5.67
4/5/2012,31,P,99.94,0.05
4/5/2012,41,PF,37.01,0.3
4/5/2012,32,PF,77.73,0.17
4/5/2012,42,CCW,0.67,
4/5/2012,33,S2,2.64,
4/5/2012,43,CC,0,
4/5/2012,34,C2,65.59,13.67
4/5/2012,44,S2,73.07,9.75
4/5/2012,35,CC,0.88,
4/5/2012,45,C2,0.46,
4/5/2012,36,CCW,0.2,
4/5/2012,46,P,1.18,
4/17/2012,11,S2,1246,13.2
4/17/2012,21,CC,819.32,13.06
4/17/2012,12,CC,1058.4,11.21
4/17/2012,22,C2,880.25,11.11
4/17/2012,13,P,752.61,0.13
4/17/2012,23,PF,216.94,1.4
4/17/2012,14,CCW,187.19,0.47
4/17/2012,24,P,565.4,0.05
4/17/2012,15,PF,764.45,2.31
4/17/2012,25,CCW,240.33,2.35
4/17/2012,16,C2,2.66,
4/17/2012,26,S2,905.37,10.98
4/17/2012,31,P,890.95,0.23
4/17/2012,41,PF,661.29,1.78
4/17/2012,32,PF,618.35,3.51
4/17/2012,42,CCW,94.98,0.27
4/17/2012,33,S2,4.53,
4/17/2012,43,CC,501.54,13.18
4/17/2012,34,C2,821.63,13.25
4/17/2012,44,S2,705.56,9.39
4/17/2012,35,CC,537.95,13.85
4/17/2012,45,C2,582.86,12.86
4/17/2012,36,CCW,0,
4/17/2012,46,P,143.19,0.84
4/20/2012,11,S2,252.96,12.93
4/20/2012,21,CC,122.17,10.65
4/20/2012,12,CC,177.53,10.29
4/20/2012,22,C2,233.35,9.38
4/20/2012,13,P,236.96,0.2
4/20/2012,23,PF,0,0.79
4/20/2012,14,CCW,37.56,1.08
4/20/2012,24,P,167.93,0.09
4/20/2012,15,PF,171.56,0.79
4/20/2012,25,CCW,44.57,4.85
4/20/2012,16,C2,208.57,7.15
4/20/2012,26,S2,158.23,9.68
4/20/2012,31,P,23.01,0.11
4/20/2012,41,PF,117.16,0.79
4/20/2012,32,PF,142.69,0.72
4/20/2012,42,CCW,1.62,
4/20/2012,33,S2,239.52,14.5
4/20/2012,43,CC,27.38,4.63
4/20/2012,34,C2,184.73,12.72
4/20/2012,44,S2,151.62,7.62
4/20/2012,35,CC,56.01,14.15
4/20/2012,45,C2,81.53,11.55
4/20/2012,36,CCW,0,
4/20/2012,46,P,101.52,0.13
4/24/2012,11,S2,255.76,13.92
4/24/2012,21,CC,78.6,
4/24/2012,12,CC,159.39,11.64
4/24/2012,22,C2,208.7,10.52
4/24/2012,13,P,244.98,0.21
4/24/2012,23,PF,61.67,0.59
4/24/2012,14,CCW,17.25,
4/24/2012,24,P,156.09,0.07
4/24/2012,15,PF,163.19,0.72
4/24/2012,25,CCW,32.12,7.46
4/24/2012,16,C2,168.06,8.21
4/24/2012,26,S2,123.36,10.11
4/24/2012,31,P,362.11,0.08
4/24/2012,41,PF,81.28,1.46
4/24/2012,32,PF,106.89,0.56
4/24/2012,42,CCW,2,
4/24/2012,33,S2,222.7,14.83
4/24/2012,43,CC,8.47,
4/24/2012,34,C2,169.95,13.61
4/24/2012,44,S2,153.96,8.16
4/24/2012,35,CC,25.09,
4/24/2012,45,C2,48.19,
4/24/2012,36,CCW,0,
4/24/2012,46,P,129.95,0.1
5/3/2012,11,S2,328.2,15.17
5/7/2012,11,S2,437.23,14.93
5/7/2012,21,CC,242.46,12.63
5/7/2012,12,CC,313.68,12.14
5/7/2012,22,C2,317.81,11.14
5/7/2012,13,P,293.91,0.15
5/7/2012,23,PF,103.14,0.51
5/7/2012,14,CCW,287.63,1.18
5/7/2012,24,P,218.23,0.02
5/7/2012,15,PF,150.67,0.83
5/7/2012,25,CCW,378.59,3.21
5/7/2012,16,C2,323.4,9.51
5/7/2012,26,S2,303.43,12.82
5/7/2012,31,P,266.42,0.14
5/7/2012,41,PF,105.5,2.1
5/7/2012,32,PF,83.42,0.57
5/7/2012,42,CCW,269.8,1.63
5/7/2012,33,S2,268.55,16.18
5/7/2012,43,CC,124.48,11.83
5/7/2012,34,C2,276.6,13.21
5/7/2012,44,S2,305.43,10.94
5/7/2012,35,CC,256.69,14.82
5/7/2012,45,C2,153.82,12.39
5/7/2012,36,CCW,75.22,3.79
5/7/2012,46,P,160.4,0.09
5/10/2012,11,S2,351.68,14.29
5/10/2012,21,CC,189.99,12.4
5/10/2012,12,CC,256.12,12.21
5/10/2012,22,C2,325.32,10.94
5/10/2012,13,P,270,0.18
5/10/2012,23,PF,158.62,0.62
5/10/2012,14,CCW,343.72,1.72
5/10/2012,24,P,181.91,0.06
5/10/2012,15,PF,191.76,0.66
5/10/2012,25,CCW,223.06,3.3
5/10/2012,16,C2,284.71,9.18
5/10/2012,26,S2,233.4,11.48
5/10/2012,31,P,222.18,0.15
5/10/2012,41,PF,115.68,1.7
5/10/2012,32,PF,117.82,0.49
5/10/2012,42,CCW,268.17,2.36
5/10/2012,33,S2,284.99,15.85
5/10/2012,43,CC,101.13,8.54
